Date,positions,holdings,cash,total,returns
2023-06-16 21:00:00,1.0,1.09446,9998.94063,10000.03509,5.199982022752181e-08
2023-06-16 22:00:00,1.0,1.09352,9998.94063,10000.03415,-9.399967015877309e-08
2023-06-16 23:00:00,1.0,1.09406,9998.94063,10000.034689999999,5.399981550802124e-08
2023-06-19 00:00:00,1.0,1.09369,9998.94063,10000.034319999999,-3.699987161098761e-08
2023-06-19 01:00:00,1.0,1.09423,9998.94063,10000.03486,5.399981484188743e-08
2023-06-19 02:00:00,1.0,1.09398,9998.94063,10000.034609999999,-2.4999912917600398e-08
2023-06-19 03:00:00,1.0,1.09368,9998.94063,10000.03431,-2.999989612284537e-08
2023-06-19 04:00:00,1.0,1.09366,9998.94063,10000.03429,-1.9999930600533844e-09
2023-06-19 05:00:00,1.0,1.09363,9998.94063,10000.034259999999,-2.9999898121246815e-09
2023-06-19 06:00:00,1.0,1.09369,9998.94063,10000.034319999999,5.999979402204758e-09
2023-06-19 07:00:00,1.0,1.09348,9998.94063,10000.034109999999,-2.0999927907716653e-08
2023-06-19 08:00:00,1.0,1.09401,9998.94063,10000.03464,5.299981942208376e-08
2023-06-19 09:00:00,1.0,1.09297,9998.94063,10000.033599999999,-1.039996398999321e-07
2023-06-19 10:00:00,1.0,1.09294,9998.94063,10000.03357,-2.9999898121246815e-09
2023-06-19 11:00:00,1.0,1.09295,9998.94063,10000.03358,9.999965300266922e-10
2023-06-19 12:00:00,1.0,1.09107,9998.94063,10000.0317,-1.879993686282333e-07
2023-06-19 13:00:00,1.0,1.09198,9998.94063,10000.032609999998,9.099971132187079e-08
2023-06-19 14:00:00,1.0,1.09213,9998.94063,10000.03276,1.4999951281069457e-08
2023-06-19 15:00:00,1.0,1.0926,9998.94063,10000.03323,4.6999846015083335e-08
2023-06-19 16:00:00,1.0,1.09183,9998.94063,10000.032459999999,-7.699974413633015e-08
2023-06-19 17:00:00,1.0,1.09229,9998.94063,10000.03292,4.599985081732427e-08
2023-06-19 18:00:00,1.0,1.09219,9998.94063,10000.032819999999,-9.999967187646064e-09
2023-06-19 19:00:00,1.0,1.09161,9998.94063,10000.032239999999,-5.799980962173379e-08
2023-06-19 20:00:00,1.0,1.09175,9998.94063,10000.032379999999,1.399995497308737e-08
2023-06-19 21:00:00,1.0,1.09193,9998.94063,10000.03256,1.7999941759327953e-08
2023-06-19 22:00:00,1.0,1.09184,9998.94063,10000.032469999998,-8.999970879663977e-09
2023-06-19 23:00:00,1.0,1.09225,9998.94063,10000.032879999999,4.099986683492318e-08
2023-06-20 00:00:00,1.0,1.09222,9998.94063,10000.03285,-2.9999900341692864e-09
2023-06-20 01:00:00,1.0,1.09226,9998.94063,10000.032889999999,3.9999867862405836e-09
2023-06-20 02:00:00,1.0,1.09236,9998.94063,10000.03299,9.999967298668366e-09
2023-06-20 03:00:00,1.0,1.09203,9998.94063,10000.032659999999,-3.299989126404057e-08
2023-06-20 04:00:00,1.0,1.09132,9998.94063,10000.031949999999,-7.099976817581677e-08
2023-06-20 05:00:00,1.0,1.09223,9998.94063,10000.03286,9.099970932346935e-08
2023-06-20 06:00:00,1.0,1.09197,9998.94063,10000.032599999999,-2.5999914665675306e-08
2023-06-20 07:00:00,1.0,1.09139,9998.94063,10000.032019999999,-5.799981095400142e-08
2023-06-20 08:00:00,1.0,1.09262,9998.94063,10000.033249999999,1.2299960605588467e-07
2023-06-20 09:00:00,1.0,1.09218,9998.94063,10000.032809999999,-4.39998536494457e-08
2023-06-20 10:00:00,1.0,1.09439,9998.94063,10000.03502,2.209992748802847e-07
2023-06-20 11:00:00,1.0,1.0938,9998.94063,10000.03443,-5.89997933841957e-08
2023-06-20 12:00:00,1.0,1.09252,9998.94063,10000.03315,-1.2799955928510798e-07
2023-06-20 13:00:00,1.0,1.09283,9998.94063,10000.033459999999,3.099989709376416e-08
2023-06-20 14:00:00,1.0,1.09288,9998.94063,10000.03351,4.999983316267276e-09
2023-06-20 15:00:00,1.0,1.09195,9998.94063,10000.03258,-9.299968839471262e-08
2023-06-20 16:00:00,1.0,1.09166,9998.94063,10000.03229,-2.899990547700071e-08
2023-06-20 17:00:00,1.0,1.09014,9998.94063,10000.03077,-1.5199950920141703e-07
2023-06-20 18:00:00,1.0,1.08997,9998.94063,10000.0306,-1.6999947671791915e-08
2023-06-20 19:00:00,1.0,1.0915,9998.94063,10000.03213,1.529995317106625e-07
2023-06-20 20:00:00,1.0,1.09154,9998.94063,10000.032169999999,3.9999870082851885e-09
2023-06-20 21:00:00,1.0,1.09171,9998.94063,10000.03234,1.6999945451345866e-08
2023-06-20 22:00:00,1.0,1.09127,9998.94063,10000.0319,-4.3999857646248586e-08
2023-06-20 23:00:00,1.0,1.09178,9998.94063,10000.03241,5.099983724221602e-08
2023-06-21 00:00:00,1.0,1.0917,9998.94063,10000.03233,-7.999974016570377e-09
2023-06-21 01:00:00,1.0,1.09194,9998.94063,10000.03257,2.3999922271755736e-08
2023-06-21 02:00:00,1.0,1.09201,9998.94063,10000.03264,6.99997726449908e-09
2023-06-21 03:00:00,1.0,1.09161,9998.94063,10000.032239999999,-3.999986952774037e-08
2023-06-21 04:00:00,1.0,1.09141,9998.94063,10000.03204,-1.999993537449285e-08
2023-06-21 05:00:00,1.0,1.09124,9998.94063,10000.031869999999,-1.699994567339047e-08
2023-06-21 06:00:00,1.0,1.0915,9998.94063,10000.03213,2.599991710816596e-08
2023-06-21 07:00:00,1.0,1.09162,9998.94063,10000.032249999998,1.199996124690017e-08
2023-06-21 08:00:00,1.0,1.09122,9998.94063,10000.03185,-3.9999870860008e-08
2023-06-21 09:00:00,1.0,1.09103,9998.94063,10000.031659999999,-1.8999939510599972e-08
2023-06-21 10:00:00,1.0,1.09129,9998.94063,10000.03192,2.5999917774299774e-08
2023-06-21 11:00:00,1.0,1.0925,9998.94063,10000.03313,1.209996138840097e-07
2023-06-21 12:00:00,1.0,1.09166,9998.94063,10000.03229,-8.399972173389614e-08
2023-06-21 13:00:00,1.0,1.09184,9998.94063,10000.032469999998,1.7999941759327953e-08
2023-06-21 14:00:00,1.0,1.09244,9998.94063,10000.03307,5.999980534632243e-08
2023-06-21 15:00:00,1.0,1.09253,9998.94063,10000.033159999999,8.99997010250786e-09
2023-06-21 16:00:00,1.0,1.09267,9998.94063,10000.0333,1.399995364081974e-08
2023-06-21 17:00:00,1.0,1.09547,9998.94063,10000.0361,2.799990677093689e-07
2023-06-21 18:00:00,1.0,1.09507,9998.94063,10000.035699999999,-3.9999855649952565e-08
2023-06-21 19:00:00,1.0,1.09707,9998.94063,10000.037699999999,1.99999286021324e-07
2023-06-21 20:00:00,1.0,1.09775,9998.94063,10000.03838,6.799974383575602e-08
2023-06-21 21:00:00,1.0,1.09848,9998.94063,10000.03911,7.299971982455133e-08
2023-06-21 22:00:00,1.0,1.09882,9998.94063,10000.039449999998,3.39998669218744e-08
2023-06-21 23:00:00,1.0,1.09856,9998.94063,10000.03919,-2.599989734619612e-08
2023-06-22 00:00:00,1.0,1.09847,9998.94063,10000.0391,-8.999964662415039e-09
2023-06-22 01:00:00,1.0,1.09905,9998.94063,10000.03968,5.799977320641858e-08
2023-06-22 02:00:00,1.0,1.09914,9998.94063,10000.03977,8.999964329348131e-09
2023-06-22 03:00:00,1.0,1.09886,9998.94063,10000.03949,-2.7999888629892666e-08
2023-06-22 04:00:00,1.0,1.09936,9998.94063,10000.03999,4.999980252051728e-08
2023-06-22 05:00:00,1.0,1.09935,9998.94063,10000.03998,-9.999959749151799e-10
2023-06-22 06:00:00,1.0,1.09929,9998.94063,10000.03992,-5.999976071535684e-09
2023-06-22 07:00:00,1.0,1.09872,9998.94063,10000.03935,-5.6999772457544395e-08
2023-06-22 08:00:00,1.0,1.09859,9998.94063,10000.039219999999,-1.2999948895142666e-08
2023-06-22 09:00:00,1.0,1.09828,9998.94063,10000.03891,-3.0999878330995045e-08
2023-06-22 10:00:00,1.0,1.09945,9998.94063,10000.040079999999,1.169995447192207e-07
2023-06-22 11:00:00,1.0,1.0993,9998.94063,10000.039929999999,-1.4999939845772303e-08
2023-06-22 12:00:00,1.0,1.10019,9998.94063,10000.040819999998,8.899964454300857e-08
2023-06-22 13:00:00,1.0,1.10046,9998.94063,10000.041089999999,2.6999889879419925e-08
2023-06-22 14:00:00,1.0,1.09892,9998.94063,10000.03955,-1.5399936714732831e-07
2023-06-22 15:00:00,1.0,1.09825,9998.94063,10000.038879999998,-6.699973509327606e-08
2023-06-22 16:00:00,1.0,1.09808,9998.94063,10000.038709999999,-1.6999933794004107e-08
2023-06-22 17:00:00,1.0,1.09593,9998.94063,10000.036559999999,-2.149991678024321e-07
2023-06-22 18:00:00,1.0,1.09527,9998.94063,10000.035899999999,-6.599975865828611e-08
2023-06-22 19:00:00,1.0,1.09546,9998.94063,10000.03609,1.8999931850061103e-08
2023-06-22 20:00:00,1.0,1.09574,9998.94063,10000.03637,2.7999899065989098e-08
2023-06-22 21:00:00,1.0,1.09592,9998.94063,10000.036549999999,1.799993443185599e-08
2023-06-22 22:00:00,1.0,1.09581,9998.94063,10000.03644,-1.0999959720869867e-08
2023-06-22 23:00:00,1.0,1.09551,9998.94063,10000.036139999998,-2.999989079377485e-08
2023-06-23 00:00:00,1.0,1.09555,9998.94063,10000.03618,3.999985676017559e-09
2023-06-23 01:00:00,1.0,1.09531,9998.94063,10000.03594,-2.399991305690463e-08
2023-06-23 02:00:00,1.0,1.09555,9998.94063,10000.03618,2.3999913612016144e-08
2023-06-23 03:00:00,1.0,1.09552,9998.94063,10000.03615,-2.9999890349685643e-09
2023-06-23 04:00:00,1.0,1.09468,9998.94063,10000.03531,-8.399969642081118e-08
2023-06-23 05:00:00,1.0,1.09386,9998.94063,10000.03449,-8.199971035516285e-08
2023-06-23 06:00:00,1.0,1.09356,9998.94063,10000.034189999998,-2.999989667795688e-08
2023-06-23 07:00:00,1.0,1.09331,9998.94063,10000.03394,-2.4999914471912632e-08
2023-06-23 08:00:00,1.0,1.09327,9998.94063,10000.033899999999,-3.999986453173676e-09
2023-06-23 09:00:00,1.0,1.09232,9998.94063,10000.032949999999,-9.499967790205233e-08
2023-06-23 10:00:00,1.0,1.08688,9998.94063,10000.02751,-5.439982074806338e-07
2023-06-23 11:00:00,1.0,1.08492,9998.94063,10000.025549999998,-1.959994609945781e-07
2023-06-23 12:00:00,1.0,1.08607,9998.94063,10000.026699999999,1.1499970620221234e-07
2023-06-23 13:00:00,1.0,1.08683,9998.94063,10000.02746,7.599979712225036e-08
2023-06-23 14:00:00,1.0,1.08762,9998.94063,10000.02825,7.899978315961675e-08
2023-06-23 15:00:00,1.0,1.08873,9998.94063,10000.029359999999,1.1099968633132562e-07
2023-06-23 16:00:00,1.0,1.08834,9998.94063,10000.02897,-3.8999885432211556e-08
2023-06-23 17:00:00,1.0,1.08825,9998.94063,10000.02888,-8.999973877266143e-09
2023-06-23 18:00:00,1.0,1.08861,9998.94063,10000.02924,3.599989595315378e-08
2023-06-23 19:00:00,1.0,1.08858,9998.94063,10000.029209999999,-2.999991366436916e-09
2023-06-23 20:00:00,1.0,1.08948,9998.94063,10000.03011,8.99997372183492e-08
2023-06-23 21:00:00,1.0,1.0892,9998.94063,10000.02983,-2.7999915719334467e-08
2023-06-23 22:00:00,1.0,1.08912,9998.94063,10000.02975,-7.999976125994124e-09
2023-06-23 23:00:00,1.0,1.08898,9998.94063,10000.02961,-1.3999958414778746e-08
2023-06-26 00:00:00,1.0,1.09006,9998.94063,10000.03069,1.0799968030994478e-07
2023-06-26 01:00:00,1.0,1.09062,9998.94063,10000.03125,5.599982810799986e-08
2023-06-26 02:00:00,1.0,1.09061,9998.94063,10000.031239999998,-9.999970851382045e-10
2023-06-26 03:00:00,1.0,1.09053,9998.94063,10000.031159999999,-7.999975015771099e-09
2023-06-26 04:00:00,1.0,1.09036,9998.94063,10000.03099,-1.69999470056581e-08
2023-06-26 05:00:00,1.0,1.09046,9998.94063,10000.031089999999,9.9999688529806e-09
2023-06-26 06:00:00,1.0,1.09061,9998.94063,10000.031239999998,1.49999532794709e-08
2023-06-26 07:00:00,1.0,1.09025,9998.94063,10000.030879999998,-3.5999887515458795e-08
2023-06-26 08:00:00,1.0,1.09069,9998.94063,10000.03132,4.399986419656443e-08
2023-06-26 09:00:00,1.0,1.09033,9998.94063,10000.03096,-3.599988729341419e-08
2023-06-26 10:00:00,1.0,1.09021,9998.94063,10000.03084,-1.1999962912234707e-08
2023-06-26 11:00:00,1.0,1.08921,9998.94063,10000.02984,-9.999969163843048e-08
2023-06-26 12:00:00,1.0,1.08966,9998.94063,10000.030289999999,4.499986561157243e-08
2023-06-26 13:00:00,1.0,1.09044,9998.94063,10000.031069999999,7.799976375899575e-08
2023-06-26 14:00:00,1.0,1.09174,9998.94063,10000.032369999999,1.2999959597692623e-07
2023-06-26 15:00:00,1.0,1.09175,9998.94063,10000.032379999999,9.999967520712971e-10
2023-06-26 16:00:00,1.0,1.09126,9998.94063,10000.031889999998,-4.899984140660507e-08
2023-06-26 17:00:00,1.0,1.09083,9998.94063,10000.031459999998,-4.299986289257873e-08
2023-06-26 18:00:00,1.0,1.09095,9998.94063,10000.031579999999,1.1999962357123195e-08
2023-06-26 19:00:00,1.0,1.09087,9998.94063,10000.0315,-7.999974682704192e-09
2023-06-26 20:00:00,1.0,1.09101,9998.94063,10000.03164,1.399995586126579e-08
2023-06-26 21:00:00,1.0,1.09148,9998.94063,10000.032109999998,4.699985112210925e-08
2023-06-26 22:00:00,1.0,1.09063,9998.94063,10000.03126,-8.499972692366242e-08
2023-06-26 23:00:00,1.0,1.09053,9998.94063,10000.031159999999,-9.9999688529806e-09
2023-06-27 00:00:00,1.0,1.09065,9998.94063,10000.03128,1.19999625791678e-08
2023-06-27 01:00:00,1.0,1.09107,9998.94063,10000.0317,4.199986869402039e-08
2023-06-27 02:00:00,1.0,1.09098,9998.94063,10000.03161,-8.999971434775489e-09
2023-06-27 03:00:00,1.0,1.09044,9998.94063,10000.031069999999,-5.399982938580905e-08
2023-06-27 04:00:00,1.0,1.0924,9998.94063,10000.033029999999,1.9599939093950525e-07
2023-06-27 05:00:00,1.0,1.09228,9998.94063,10000.03291,-1.1999960247699448e-08
2023-06-27 06:00:00,1.0,1.09268,9998.94063,10000.033309999999,3.9999868306495046e-08
2023-06-27 07:00:00,1.0,1.09233,9998.94063,10000.032959999999,-3.4999883435915535e-08
2023-06-27 08:00:00,1.0,1.09177,9998.94063,10000.0324,-5.5999815229412775e-08
2023-06-27 09:00:00,1.0,1.0931,9998.94063,10000.03373,1.3299956891366094e-07
2023-06-27 10:00:00,1.0,1.09396,9998.94063,10000.03459,8.599971001999052e-08
2023-06-27 11:00:00,1.0,1.09395,9998.94063,10000.03458,-9.999965300266922e-10
2023-06-27 12:00:00,1.0,1.0941,9998.94063,10000.03473,1.4999948172444988e-08
2023-06-27 13:00:00,1.0,1.09514,9998.94063,10000.035769999999,1.0399963867868678e-07
2023-06-27 14:00:00,1.0,1.09445,9998.94063,10000.03508,-6.89997531333475e-08
2023-06-27 15:00:00,1.0,1.09653,9998.94063,10000.03716,2.079992702519462e-07
2023-06-27 16:00:00,1.0,1.09658,9998.94063,10000.037209999999,4.9999813178658314e-09
2023-06-27 17:00:00,1.0,1.0949,9998.94063,10000.03553,-1.6799937485600935e-07
2023-06-27 18:00:00,1.0,1.09599,9998.94063,10000.036619999999,1.0899961266908065e-07
2023-06-27 19:00:00,1.0,1.09589,9998.94063,10000.03652,-9.999963301865478e-09
2023-06-27 20:00:00,1.0,1.0962,9998.94063,10000.03683,3.099988665766773e-08
2023-06-27 21:00:00,1.0,1.09599,9998.94063,10000.036619999999,-2.0999922689668438e-08
2023-06-27 22:00:00,1.0,1.09626,9998.94063,10000.03689,2.6999901203694776e-08
2023-06-27 23:00:00,1.0,1.09599,9998.94063,10000.036619999999,-2.699990042653866e-08
2023-06-28 00:00:00,1.0,1.09602,9998.94063,10000.03665,2.9999891459908667e-09
2023-06-28 01:00:00,1.0,1.09568,9998.94063,10000.03631,-3.399987547059169e-08
2023-06-28 02:00:00,1.0,1.09571,9998.94063,10000.036339999999,2.999988923946262e-09
2023-06-28 03:00:00,1.0,1.09546,9998.94063,10000.03609,-2.499990903181981e-08
2023-06-28 04:00:00,1.0,1.09462,9998.94063,10000.035249999999,-8.399969686490039e-08
2023-06-28 05:00:00,1.0,1.09492,9998.94063,10000.035549999999,2.9999894124443927e-08
2023-06-28 06:00:00,1.0,1.09508,9998.94063,10000.035709999998,1.5999943148159446e-08
2023-06-28 07:00:00,1.0,1.09487,9998.94063,10000.0355,-2.0999924799092184e-08
2023-06-28 08:00:00,1.0,1.09534,9998.94063,10000.035969999999,4.699983313649625e-08
2023-06-28 09:00:00,1.0,1.09381,9998.94063,10000.03444,-1.5299944966518098e-07
2023-06-28 10:00:00,1.0,1.09512,9998.94063,10000.03575,1.3099954876416575e-07
2023-06-28 11:00:00,1.0,1.09529,9998.94063,10000.035919999998,1.6999939234096928e-08
2023-06-28 12:00:00,1.0,1.09476,9998.94063,10000.03539,-5.299980954109884e-08
2023-06-28 13:00:00,1.0,1.09544,9998.94063,10000.036069999998,6.799975937887837e-08
2023-06-28 14:00:00,1.0,1.09405,9998.94063,10000.034679999999,-1.389994985778742e-07
2023-06-28 15:00:00,1.0,1.09278,9998.94063,10000.03341,-1.269995594244122e-07
2023-06-28 16:00:00,1.0,1.09349,9998.94063,10000.034119999998,7.099976273572395e-08
2023-06-28 17:00:00,1.0,1.08987,9998.94063,10000.030499999999,-3.6199876485287774e-07
2023-06-28 18:00:00,1.0,1.09033,9998.94063,10000.03096,4.5999859921153075e-08
2023-06-28 19:00:00,1.0,1.09109,9998.94063,10000.031719999999,7.599976470373804e-08
2023-06-28 20:00:00,1.0,1.0915,9998.94063,10000.03213,4.099986994354765e-08
2023-06-28 21:00:00,1.0,1.09224,9998.94063,10000.03287,7.399976209576664e-08
2023-06-28 22:00:00,1.0,1.0916,9998.94063,10000.032229999999,-6.399978969007236e-08
2023-06-28 23:00:00,1.0,1.09124,9998.94063,10000.031869999999,-3.5999883962745116e-08
2023-06-29 00:00:00,1.0,1.09125,9998.94063,10000.031879999999,9.999967520712971e-10
2023-06-29 01:00:00,1.0,1.09139,9998.94063,10000.032019999999,1.399995541717658e-08
2023-06-29 02:00:00,1.0,1.09151,9998.94063,10000.03214,1.199996169098938e-08
2023-06-29 03:00:00,1.0,1.0907,9998.94063,10000.03133,-8.099973958231033e-08
2023-06-29 04:00:00,1.0,1.09063,9998.94063,10000.03126,-6.999978041655197e-09
2023-06-29 05:00:00,1.0,1.08934,9998.94063,10000.02997,-1.2899959678236428e-07
2023-06-29 06:00:00,1.0,1.0893,9998.94063,10000.029929999999,-3.999988118508213e-09
2023-06-29 07:00:00,1.0,1.08855,9998.94063,10000.02918,-7.499977550118331e-08
2023-06-29 08:00:00,1.0,1.08943,9998.94063,10000.03006,8.799974327011739e-08
2023-06-29 09:00:00,1.0,1.08975,9998.94063,10000.030379999998,3.199990383784268e-08
2023-06-29 10:00:00,1.0,1.09168,9998.94063,10000.032309999999,1.9299941378392305e-07
2023-06-29 11:00:00,1.0,1.09143,9998.94063,10000.03206,-2.4999919134849335e-08
2023-06-29 12:00:00,1.0,1.09167,9998.94063,10000.032299999999,2.399992293788955e-08
2023-06-29 13:00:00,1.0,1.09277,9998.94063,10000.033399999998,1.0999964472624413e-07
2023-06-29 14:00:00,1.0,1.09387,9998.94063,10000.0345,1.0999963273583546e-07
2023-06-29 15:00:00,1.0,1.08811,9998.94063,10000.02874,-5.759980128416942e-07
2023-06-29 16:00:00,1.0,1.0869,9998.94063,10000.02753,-1.2099965229772636e-07
2023-06-29 17:00:00,1.0,1.08897,9998.94063,10000.0296,2.0699943026336598e-07
2023-06-29 18:00:00,1.0,1.08804,9998.94063,10000.02867,-9.299972469900553e-08
2023-06-29 19:00:00,1.0,1.08707,9998.94063,10000.027699999999,-9.699972203236484e-08
2023-06-29 20:00:00,1.0,1.08725,9998.94063,10000.02788,1.799995019702294e-08
2023-06-29 21:00:00,1.0,1.08671,9998.94063,10000.027339999999,-5.39998495918681e-08
2023-06-29 22:00:00,1.0,1.08693,9998.94063,10000.027559999999,2.1999939869843388e-08
2023-06-29 23:00:00,1.0,1.08631,9998.94063,10000.02694,-6.19998290485313e-08
2023-06-30 00:00:00,1.0,1.08638,9998.94063,10000.02701,6.999981039257364e-09
2023-06-30 01:00:00,1.0,1.08652,9998.94063,10000.02715,1.3999962300559332e-08
2023-06-30 02:00:00,1.0,1.08675,9998.94063,10000.02738,2.2999937510093105e-08
2023-06-30 03:00:00,1.0,1.08721,9998.94063,10000.027839999999,4.5999873909963185e-08
2023-06-30 04:00:00,1.0,1.08615,9998.94063,10000.026779999998,-1.0599970490243749e-07
2023-06-30 05:00:00,1.0,1.08664,9998.94063,10000.027269999999,4.899986882911378e-08
2023-06-30 06:00:00,1.0,1.08714,9998.94063,10000.027769999999,4.999986358278363e-08
2023-06-30 07:00:00,1.0,1.08698,9998.94063,10000.02761,-1.599995558265732e-08
2023-06-30 08:00:00,1.0,1.08696,9998.94063,10000.02759,-1.999994392321014e-09
2023-06-30 09:00:00,1.0,1.08641,9998.94063,10000.027039999999,-5.499984834234084e-08
2023-06-30 10:00:00,1.0,1.08564,9998.94063,10000.026269999998,-7.699979187592021e-08
2023-06-30 11:00:00,1.0,1.08386,9998.94063,10000.02449,-1.7799953222485954e-07
2023-06-30 12:00:00,1.0,1.08458,9998.94063,10000.02521,7.199982365868607e-08
2023-06-30 13:00:00,1.0,1.08534,9998.94063,10000.025969999999,7.59998082244806e-08
2023-06-30 14:00:00,1.0,1.08536,9998.94063,10000.025989999998,1.999994836410224e-09
2023-06-30 15:00:00,1.0,1.08971,9998.94063,10000.03034,4.349988695917517e-07
2023-06-30 16:00:00,1.0,1.09141,9998.94063,10000.03204,1.6999948426743572e-07
2023-06-30 17:00:00,1.0,1.09103,9998.94063,10000.031659999999,-3.799987835506613e-08
2023-06-30 18:00:00,1.0,1.09191,9998.94063,10000.032539999998,8.79997212877015e-08
2023-06-30 19:00:00,1.0,1.09184,9998.94063,10000.032469999998,-6.99997726449908e-09
2023-06-30 20:00:00,1.0,1.09119,9998.94063,10000.031819999998,-6.499978899565662e-08
2023-06-30 21:00:00,1.0,1.09112,9998.94063,10000.031749999998,-6.99997770858829e-09
2023-06-30 22:00:00,1.0,1.0913,9998.94063,10000.03193,1.7999942869550978e-08
2023-06-30 23:00:00,1.0,1.09092,9998.94063,10000.03155,-3.7999878577110735e-08
2023-07-03 00:00:00,1.0,1.09067,9998.94063,10000.031299999999,-2.4999921244273082e-08
2023-07-03 01:00:00,1.0,1.09091,9998.94063,10000.03154,2.3999924936290995e-08
2023-07-03 02:00:00,1.0,1.09072,9998.94063,10000.03135,-1.8999940176733787e-08
2023-07-03 03:00:00,1.0,1.09013,9998.94063,10000.03076,-5.899981503354468e-08
2023-07-03 04:00:00,1.0,1.09086,9998.94063,10000.03149,7.299977533570257e-08
2023-07-03 05:00:00,1.0,1.09074,9998.94063,10000.031369999999,-1.1999962246100893e-08
2023-07-03 06:00:00,1.0,1.09124,9998.94063,10000.031869999999,4.999984315467998e-08
2023-07-03 07:00:00,1.0,1.09177,9998.94063,10000.0324,5.299983119044782e-08
2023-07-03 08:00:00,1.0,1.09035,9998.94063,10000.03098,-1.4199954001536952e-07
2023-07-03 09:00:00,1.0,1.08903,9998.94063,10000.029659999998,-1.3199959114640336e-07
2023-07-03 10:00:00,1.0,1.08748,9998.94063,10000.02811,-1.5499954020281592e-07
2023-07-03 11:00:00,1.0,1.08864,9998.94063,10000.029269999999,1.1599967386644039e-07
2023-07-03 12:00:00,1.0,1.08902,9998.94063,10000.029649999999,3.799988879116256e-08
2023-07-03 13:00:00,1.0,1.08922,9998.94063,10000.029849999999,1.999994081458567e-08
2023-07-03 14:00:00,1.0,1.08992,9998.94063,10000.03055,6.999979107469301e-08
2023-07-03 15:00:00,1.0,1.09089,9998.94063,10000.031519999999,9.699970360266263e-08
2023-07-03 16:00:00,1.0,1.09136,9998.94063,10000.03199,4.699985201028767e-08
2023-07-03 17:00:00,1.0,1.09067,9998.94063,10000.031299999999,-6.899977933461088e-08
2023-07-03 18:00:00,1.0,1.09182,9998.94063,10000.032449999999,1.1499964003292007e-07
2023-07-03 19:00:00,1.0,1.09157,9998.94063,10000.0322,-2.4999918801782428e-08
2023-07-03 20:00:00,1.0,1.09085,9998.94063,10000.03148,-7.199976814753484e-08
2023-07-03 21:00:00,1.0,1.09118,9998.94063,10000.031809999999,3.2999895926977274e-08
2023-07-03 22:00:00,1.0,1.09091,9998.94063,10000.03154,-2.699991397125956e-08
2023-07-03 23:00:00,1.0,1.09103,9998.94063,10000.031659999999,1.199996213507859e-08
2023-07-04 00:00:00,1.0,1.09111,9998.94063,10000.031739999999,7.999974682704192e-09
2023-07-04 01:00:00,1.0,1.09125,9998.94063,10000.031879999999,1.3999955639221184e-08
2023-07-04 02:00:00,1.0,1.09129,9998.94063,10000.03192,3.9999872303297934e-09
2023-07-04 03:00:00,1.0,1.09096,9998.94063,10000.031589999999,-3.299989470573195e-08
2023-07-04 04:00:00,1.0,1.09108,9998.94063,10000.03171,1.199996213507859e-08
2023-07-04 05:00:00,1.0,1.09058,9998.94063,10000.03121,-4.999984148934544e-08
2023-07-04 06:00:00,1.0,1.09045,9998.94063,10000.031079999999,-1.29999594422614e-08
2023-07-04 07:00:00,1.0,1.09007,9998.94063,10000.0307,-3.7999881796757506e-08
2023-07-04 08:00:00,1.0,1.08952,9998.94063,10000.030149999999,-5.499983124490626e-08
2023-07-04 09:00:00,1.0,1.09148,9998.94063,10000.032109999998,1.9599940892511825e-07
2023-07-04 10:00:00,1.0,1.0903,9998.94063,10000.030929999999,-1.1799962107428286e-07
2023-07-04 11:00:00,1.0,1.08956,9998.94063,10000.03019,-7.399977108857314e-08
2023-07-04 12:00:00,1.0,1.08986,9998.94063,10000.03049,2.9999909445521666e-08
2023-07-04 13:00:00,1.0,1.08961,9998.94063,10000.03024,-2.4999923686763736e-08
2023-07-04 14:00:00,1.0,1.08983,9998.94063,10000.03046,2.1999933430549845e-08
2023-07-04 15:00:00,1.0,1.09007,9998.94063,10000.0307,2.399992693469244e-08
2023-07-04 16:00:00,1.0,1.08999,9998.94063,10000.03062,-7.999975459860309e-09
2023-07-04 17:00:00,1.0,1.09019,9998.94063,10000.03082,1.9999938816184226e-08
2023-07-04 18:00:00,1.0,1.09011,9998.94063,10000.030739999998,-7.999975459860309e-09
2023-07-04 19:00:00,1.0,1.08945,9998.94063,10000.030079999999,-6.599979707200276e-08
2023-07-04 20:00:00,1.0,1.08939,9998.94063,10000.030019999998,-5.999981955717715e-09
2023-07-04 21:00:00,1.0,1.08876,9998.94063,10000.02939,-6.299981070156946e-08
2023-07-04 22:00:00,1.0,1.08834,9998.94063,10000.02897,-4.199987657660387e-08
2023-07-04 23:00:00,1.0,1.08784,9998.94063,10000.02847,-4.9999855145088645e-08
2023-07-05 00:00:00,1.0,1.08792,9998.94063,10000.028549999999,7.999977125194846e-09
2023-07-05 01:00:00,1.0,1.08805,9998.94063,10000.02868,1.2999962883952776e-08
2023-07-05 02:00:00,1.0,1.08824,9998.94063,10000.028869999998,1.8999945394782003e-08
2023-07-05 03:00:00,1.0,1.08868,9998.94063,10000.02931,4.399987307834863e-08
2023-07-05 04:00:00,1.0,1.0877,9998.94063,10000.02833,-9.799971278923181e-08
2023-07-05 05:00:00,1.0,1.08781,9998.94063,10000.02844,1.0999968935720972e-08
2023-07-05 06:00:00,1.0,1.08774,9998.94063,10000.02837,-6.999980151078944e-09
